89830,2002 CE,2026,3,1,57.808335,5.851558,19.883341,43.64459,0.50699757,2.07758668
89958,2002 LY45,2026,3,1,60.339164,222.962721,188.132579,9.902315,0.88638261,1.64168855
89959,2002 NT7,2026,3,1,62.173317,300.717598,131.997857,42.361271,0.52838839,1.73520468
90075,2002 VU94,2026,3,1,285.558491,31.215094,226.453591,8.854138,0.57411744,2.13719553
90147,2002 YK14,2026,3,1,355.94951,105.077263,282.682619,27.99559,0.33143236,1.47431173
90367,2003 LC5,2026,3,1,8.872149,313.85595,86.815311,16.881875,0.42621351,1.15549317
90403,2003 YE45,2026,3,1,340.383763,306.855642,286.223451,19.008424,0.27999146,1.23440091
90416,2003 YK118,2026,3,1,340.479753,233.271149,326.743019,7.826949,0.49218865,1.695194
96315,1997 AP10,2026,3,1,135.139734,356.306125,293.02647,6.654707,0.64349785,1.44295688
96536,1998 SO10,2026,3,1,357.510602,22.701579,199.346315,41.060349,0.77694895,2.30475564
96590,1998 XB,2026,3,1,7.564258,202.719548,75.682169,13.603193,0.35119807,0.90786812
96744,1999 OW3,2026,3,1,349.033355,35.934128,195.871886,34.724247,0.77912079,2.09538421
98943,Torifune,2026,3,1,234.726041,179.404516,75.356993,4.808379,0.21916772,1.03220245
99248,2001 KY66,2026,3,1,193.012867,61.545754,284.108697,10.611549,0.50780452,1.86630203
99799,2002 LJ3,2026,3,1,66.089753,249.925364,122.342473,7.557717,0.27567496,1.46218314
99907,1989 VA,2026,3,1,314.389469,2.871645,225.578339,28.798624,0.59466093,0.7283883
99935,2002 AV4,2026,3,1,222.670448,323.012027,16.296116,12.774307,0.64503228,1.6538759
99942,Apophis,2026,3,1,64.067328,126.673987,203.898902,3.340971,0.19114539,0.92236193
100004,1983 VA,2026,3,1,11.488368,13.753215,76.288878,15.702688,0.70274624,2.59024556
100085,1992 UY4,2026,3,1,272.51433,42.232456,305.167342,2.639606,0.61866283,2.65147932
100756,1998 FM5,2026,3,1,77.803166,312.067641,176.497743,11.574443,0.5545732,2.26492695
100926,1998 MQ,2026,3,1,176.543888,138.804816,221.070302,24.243976,0.40757414,1.78269962
101869,1999 MM,2026,3,1,290.792987,268.834958,110.919706,4.765464,0.61069956,1.6242555
101955,Bennu,2026,3,1,349.953444,66.414298,1.968664,6.032847,0.20369778,1.12598382
103067,1999 XA143,2026,3,1,126.20211,104.095628,116.512731,38.565907,0.58124594,1.84330497
105140,2000 NL10,2026,3,1,239.535938,281.678167,237.275382,32.537482,0.816964,0.91429481
106538,2000 WK63,2026,3,1,203.534739,41.736863,163.386521,10.336961,0.76568036,2.41876323
106589,2000 WN107,2026,3,1,310.00408,11.813276,163.361928,14.373121,0.61778005,2.14569526
108906,2001 PL9,2026,3,1,102.330326,344.025093,172.0434,20.927412,0.36040143,1.23526505
111253,2001 XU10,2026,3,1,274.442799,6.97723,310.139479,42.039519,0.43983348,1.75330502
136617,1994 CC,2026,3,1,338.697244,24.948313,268.504625,4.68133,0.41742149,1.63767834
136618,1994 CN2,2026,3,1,229.916619,248.264553,99.34094,1.439389,0.39504055,1.57287003
136770,1996 PC1,2026,3,1,284.952175,45.937482,326.203708,25.096806,0.45139987,1.83856844
